0.0625, 124132
0.0625, 124133
0.0625, 124185
0.0625, 124187
0.0625, 124188
0.0625, 124190
0.0625, 124201
0.0625, 124203
0.0625, 124204
0.0625, 124206
0.0625, 124241
0.0625, 124243
0.0625, 124244
0.0625, 124246
0.0625, 124257
0.0625, 124259
0.0625, 124260
0.0625, 124262
0.0625, 124313
0.0625, 124314
0.0625, 124317
0.0625, 124318
0.0625, 124329
0.0625, 124330
0.0625, 124333
0.0625, 124334
0.0625, 124369
0.0625, 124370
0.0625, 124373
0.0625, 124374
0.0625, 124385
0.0625, 124386
0.0625, 124389
0.0625, 124390
0.0625, 124441
0.0625, 124442
0.0625, 124445
0.0625, 124446
0.0625, 124457
0.0625, 124458
0.0625, 124461
0.0625, 124462
0.0625, 124497
0.0625, 124498
0.0625, 124501
0.0625, 124502
0.0625, 124513
0.0625, 124514
0.0625, 124517
0.0625, 124518
0.0625, 124569
0.0625, 124571
0.0625, 124572
0.0625, 124574
0.0625, 124585
0.0625, 124587
0.0625, 124588
0.0625, 124590
0.0625, 124625
0.0625, 124627
0.0625, 124628
0.0625, 124630
0.0625, 124641
0.0625, 124643
0.0625, 124644
0.0625, 124646
0.0625, 124698
0.0625, 124699
0.0625, 124700
0.0625, 124701
0.0625, 124714
0.0625, 124715
0.0625, 124716
0.0625, 124717
0.0625, 124754
0.0625, 124755
0.0625, 124756
0.0625, 124757
0.0625, 124770
0.0625, 124771
0.0625, 124772
0.0625, 124773
0.0625, 125082
0.0625, 125083
0.0625, 125084
0.0625, 125085
0.0625, 125106
0.0625, 125107
0.0625, 125108
0.0625, 125109
0.0625, 125130
0.0625, 125131
0.0625, 125132
0.0625, 125133
0.0625, 125154
0.0625, 125155
0.0625, 125156
0.0625, 125157
0.0625, 125209
0.0625, 125211
0.0625, 125212
0.0625, 125214
0.0625, 125233
0.0625, 125235
0.0625, 125236
0.0625, 125238
0.0625, 125257
0.0625, 125259
0.0625, 125260
0.0625, 125262
0.0625, 125281
0.0625, 125283
0.0625, 125284
0.0625, 125286
0.0625, 125337
0.0625, 125338
0.0625, 125341
0.0625, 125342
0.0625, 125361
0.0625, 125362
0.0625, 125365
0.0625, 125366
0.0625, 125385
0.0625, 125386
0.0625, 125389
0.0625, 125390
0.0625, 125409
0.0625, 125410
0.0625, 125413
0.0625, 125414
0.0625, 125465
0.0625, 125466
0.0625, 125469
0.0625, 125470
0.0625, 125489
0.0625, 125490
0.0625, 125493
0.0625, 125494
0.0625, 125513
0.0625, 125514
0.0625, 125517
0.0625, 125518
0.0625, 125537
0.0625, 125538
0.0625, 125541
0.0625, 125542
0.0625, 125593
0.0625, 125595
0.0625, 125596
0.0625, 125598
0.0625, 125617
0.0625, 125619
0.0625, 125620
0.0625, 125622
0.0625, 125641
0.0625, 125643
0.0625, 125644
0.0625, 125646
0.0625, 125665
0.0625, 125667
0.0625, 125668
0.0625, 125670
0.0625, 125722
0.0625, 125723
0.0625, 125724
0.0625, 125725
0.0625, 125746
0.0625, 125747
0.0625, 125748
0.0625, 125749
0.0625, 125770
0.0625, 125771
0.0625, 125772
0.0625, 125773
0.0625, 125794
0.0625, 125795
0.0625, 125796
0.0625, 125797
0.0625, 127146
0.0625, 127147
0.0625, 127148
0.0625, 127149
0.0625, 127154
0.0625, 127155
0.0625, 127156
0.0625, 127157
0.0625, 127178
0.0625, 127179
0.0625, 127180
0.0625, 127181
0.0625, 127186
0.0625, 127187
0.0625, 127188
0.0625, 127189
0.0625, 127273
0.0625, 127275
0.0625, 127276
0.0625, 127278
0.0625, 127281
0.0625, 127283
0.0625, 127284
0.0625, 127286
0.0625, 127305
0.0625, 127307
0.0625, 127308
0.0625, 127310
0.0625, 127313
0.0625, 127315
0.0625, 127316
0.0625, 127318
0.0625, 127401
0.0625, 127402
0.0625, 127405
0.0625, 127406
0.0625, 127409
0.0625, 127410
0.0625, 127413
0.0625, 127414
0.0625, 127433
0.0625, 127434
0.0625, 127437
0.0625, 127438
0.0625, 127441
0.0625, 127442
0.0625, 127445
0.0625, 127446
0.0625, 127529
0.0625, 127530
0.0625, 127533
0.0625, 127534
0.0625, 127537
0.0625, 127538
0.0625, 127541
0.0625, 127542
0.0625, 127561
0.0625, 127562
0.0625, 127565
0.0625, 127566
0.0625, 127569
0.0625, 127570
0.0625, 127573
0.0625, 127574
0.0625, 127657
0.0625, 127659
0.0625, 127660
0.0625, 127662
0.0625, 127665
0.0625, 127667
0.0625, 127668
0.0625, 127670
0.0625, 127689
0.0625, 127691
0.0625, 127692
0.0625, 127694
0.0625, 127697
0.0625, 127699
0.0625, 127700
0.0625, 127702
0.0625, 127786
0.0625, 127787
0.0625, 127788
0.0625, 127789
0.0625, 127794
0.0625, 127795
0.0625, 127796
0.0625, 127797
0.0625, 127818
0.0625, 127819
0.0625, 127820
0.0625, 127821
0.0625, 127826
0.0625, 127827
0.0625, 127828
0.0625, 127829
0.0625, 182950
0.0625, 182951
0.0625, 182956
0.0625, 182957
0.0625, 182962
0.0625, 182963
0.0625, 182968
0.0625, 182969
0.0625, 182982
0.0625, 182983
0.0625, 182988
0.0625, 182989
0.0625, 182994
0.0625, 182995
0.0625, 183000
0.0625, 183001
0.0625, 183077
0.0625, 183079
0.0625, 183084
0.0625, 183086
0.0625, 183089
0.0625, 183091
0.0625, 183096
0.0625, 183098
0.0625, 183109
0.0625, 183111
0.0625, 183116
0.0625, 183118
0.0625, 183121
0.0625, 183123
0.0625, 183128
0.0625, 183130
0.0625, 183205
0.0625, 183206
0.0625, 183213
0.0625, 183214
0.0625, 183217
0.0625, 183218
0.0625, 183225
0.0625, 183226
0.0625, 183237
0.0625, 183238
0.0625, 183245
0.0625, 183246
0.0625, 183249
0.0625, 183250
0.0625, 183257
0.0625, 183258
0.0625, 183845
0.0625, 183846
0.0625, 183853
0.0625, 183854
0.0625, 183857
0.0625, 183858
0.0625, 183865
0.0625, 183866
0.0625, 183877
0.0625, 183878
0.0625, 183885
0.0625, 183886
0.0625, 183889
0.0625, 183890
0.0625, 183897
0.0625, 183898
0.0625, 183973
0.0625, 183975
0.0625, 183980
0.0625, 183982
0.0625, 183985
0.0625, 183987
0.0625, 183992
0.0625, 183994
0.0625, 184005
0.0625, 184007
0.0625, 184012
0.0625, 184014
0.0625, 184017
0.0625, 184019
0.0625, 184024
0.0625, 184026
0.0625, 184102
0.0625, 184103
0.0625, 184108
0.0625, 184109
0.0625, 184114
0.0625, 184115
0.0625, 184120
0.0625, 184121
0.0625, 184134
0.0625, 184135
0.0625, 184140
0.0625, 184141
0.0625, 184146
0.0625, 184147
0.0625, 184152
0.0625, 184153
0.0625, 184982
0.0625, 184983
0.0625, 184988
0.0625, 184989
0.0625, 185010
0.0625, 185011
0.0625, 185016
0.0625, 185017
0.0625, 185030
0.0625, 185031
0.0625, 185036
0.0625, 185037
0.0625, 185058
0.0625, 185059
0.0625, 185064
0.0625, 185065
0.0625, 185109
0.0625, 185111
0.0625, 185116
0.0625, 185118
0.0625, 185137
0.0625, 185139
0.0625, 185144
0.0625, 185146
0.0625, 185157
0.0625, 185159
0.0625, 185164
0.0625, 185166
0.0625, 185185
0.0625, 185187
0.0625, 185192
0.0625, 185194
0.0625, 185237
0.0625, 185238
0.0625, 185245
0.0625, 185246
0.0625, 185265
0.0625, 185266
0.0625, 185273
0.0625, 185274
0.0625, 185285
0.0625, 185286
0.0625, 185293
0.0625, 185294
0.0625, 185313
0.0625, 185314
0.0625, 185321
0.0625, 185322
0.0625, 185877
0.0625, 185878
0.0625, 185885
0.0625, 185886
0.0625, 185905
0.0625, 185906
0.0625, 185913
0.0625, 185914
0.0625, 185925
0.0625, 185926
0.0625, 185933
0.0625, 185934
0.0625, 185953
0.0625, 185954
0.0625, 185961
0.0625, 185962
0.0625, 186005
0.0625, 186007
0.0625, 186012
0.0625, 186014
0.0625, 186033
0.0625, 186035
0.0625, 186040
0.0625, 186042
0.0625, 186053
0.0625, 186055
0.0625, 186060
0.0625, 186062
0.0625, 186081
0.0625, 186083
0.0625, 186088
0.0625, 186090
0.0625, 186134
0.0625, 186135
0.0625, 186140
0.0625, 186141
0.0625, 186162
0.0625, 186163
0.0625, 186168
0.0625, 186169
0.0625, 186182
0.0625, 186183
0.0625, 186188
0.0625, 186189
0.0625, 186210
0.0625, 186211
0.0625, 186216
0.0625, 186217
0.0625, 186518
0.0625, 186519
0.0625, 186524
0.0625, 186525
0.0625, 186534
0.0625, 186535
0.0625, 186540
0.0625, 186541
0.0625, 186578
0.0625, 186579
0.0625, 186584
0.0625, 186585
0.0625, 186594
0.0625, 186595
0.0625, 186600
0.0625, 186601
0.0625, 186645
0.0625, 186647
0.0625, 186652
0.0625, 186654
0.0625, 186661
0.0625, 186663
0.0625, 186668
0.0625, 186670
0.0625, 186705
0.0625, 186707
0.0625, 186712
0.0625, 186714
0.0625, 186721
0.0625, 186723
0.0625, 186728
0.0625, 186730
0.0625, 186773
0.0625, 186774
0.0625, 186781
0.0625, 186782
0.0625, 186789
0.0625, 186790
0.0625, 186797
0.0625, 186798
0.0625, 186833
0.0625, 186834
0.0625, 186841
0.0625, 186842
0.0625, 186849
0.0625, 186850
0.0625, 186857
0.0625, 186858
0.0625, 187413
0.0625, 187414
0.0625, 187421
0.0625, 187422
0.0625, 187429
0.0625, 187430
0.0625, 187437
0.0625, 187438
0.0625, 187473
0.0625, 187474
0.0625, 187481
0.0625, 187482
0.0625, 187489
0.0625, 187490
0.0625, 187497
0.0625, 187498
0.0625, 187541
0.0625, 187543
0.0625, 187548
0.0625, 187550
0.0625, 187557
0.0625, 187559
0.0625, 187564
0.0625, 187566
0.0625, 187601
0.0625, 187603
0.0625, 187608
0.0625, 187610
0.0625, 187617
0.0625, 187619
0.0625, 187624
0.0625, 187626
0.0625, 187670
0.0625, 187671
0.0625, 187676
0.0625, 187677
0.0625, 187686
0.0625, 187687
0.0625, 187692
0.0625, 187693
0.0625, 187730
0.0625, 187731
0.0625, 187736
0.0625, 187737
0.0625, 187746
0.0625, 187747
0.0625, 187752
0.0625, 187753
0.0625, 189078
0.0625, 189079
0.0625, 189084
0.0625, 189085
0.0625, 189094
0.0625, 189095
0.0625, 189100
0.0625, 189101
0.0625, 189138
0.0625, 189139
0.0625, 189144
0.0625, 189145
0.0625, 189154
0.0625, 189155
0.0625, 189160
0.0625, 189161
0.0625, 189205
0.0625, 189207
0.0625, 189212
0.0625, 189214
0.0625, 189221
0.0625, 189223
0.0625, 189228
0.0625, 189230
0.0625, 189265
0.0625, 189267
0.0625, 189272
0.0625, 189274
0.0625, 189281
0.0625, 189283
0.0625, 189288
0.0625, 189290
0.0625, 189333
0.0625, 189334
0.0625, 189341
0.0625, 189342
0.0625, 189349
0.0625, 189350
0.0625, 189357
0.0625, 189358
0.0625, 189393
0.0625, 189394
0.0625, 189401
0.0625, 189402
0.0625, 189409
0.0625, 189410
0.0625, 189417
0.0625, 189418
0.0625, 189973
0.0625, 189974
0.0625, 189981
0.0625, 189982
0.0625, 189989
0.0625, 189990
0.0625, 189997
0.0625, 189998
0.0625, 190033
0.0625, 190034
0.0625, 190041
0.0625, 190042
0.0625, 190049
0.0625, 190050
0.0625, 190057
0.0625, 190058
0.0625, 190101
0.0625, 190103
0.0625, 190108
0.0625, 190110
0.0625, 190117
0.0625, 190119
0.0625, 190124
0.0625, 190126
0.0625, 190161
0.0625, 190163
0.0625, 190168
0.0625, 190170
0.0625, 190177
0.0625, 190179
0.0625, 190184
0.0625, 190186
0.0625, 190230
0.0625, 190231
0.0625, 190236
0.0625, 190237
0.0625, 190246
0.0625, 190247
0.0625, 190252
0.0625, 190253
0.0625, 190290
0.0625, 190291
0.0625, 190296
0.0625, 190297
0.0625, 190306
0.0625, 190307
0.0625, 190312
0.0625, 190313
0.0625, 190614
0.0625, 190615
0.0625, 190620
0.0625, 190621
0.0625, 190642
0.0625, 190643
0.0625, 190648
0.0625, 190649
0.0625, 190662
0.0625, 190663
0.0625, 190668
0.0625, 190669
0.0625, 190690
0.0625, 190691
0.0625, 190696
0.0625, 190697
0.0625, 190741
0.0625, 190743
0.0625, 190748
0.0625, 190750
0.0625, 190769
0.0625, 190771
0.0625, 190776
0.0625, 190778
0.0625, 190789
0.0625, 190791
0.0625, 190796
0.0625, 190798
0.0625, 190817
0.0625, 190819
0.0625, 190824
0.0625, 190826
0.0625, 190869
0.0625, 190870
0.0625, 190877
0.0625, 190878
0.0625, 190897
0.0625, 190898
0.0625, 190905
0.0625, 190906
0.0625, 190917
0.0625, 190918
0.0625, 190925
0.0625, 190926
0.0625, 190945
0.0625, 190946
0.0625, 190953
0.0625, 190954
0.0625, 191509
0.0625, 191510
0.0625, 191517
0.0625, 191518
0.0625, 191537
0.0625, 191538
0.0625, 191545
0.0625, 191546
0.0625, 191557
0.0625, 191558
0.0625, 191565
0.0625, 191566
0.0625, 191585
0.0625, 191586
0.0625, 191593
0.0625, 191594
0.0625, 191637
0.0625, 191639
0.0625, 191644
0.0625, 191646
0.0625, 191665
0.0625, 191667
0.0625, 191672
0.0625, 191674
0.0625, 191685
0.0625, 191687
0.0625, 191692
0.0625, 191694
0.0625, 191713
0.0625, 191715
0.0625, 191720
0.0625, 191722
0.0625, 191766
0.0625, 191767
0.0625, 191772
0.0625, 191773
0.0625, 191794
0.0625, 191795
0.0625, 191800
0.0625, 191801
0.0625, 191814
0.0625, 191815
0.0625, 191820
0.0625, 191821
0.0625, 191842
0.0625, 191843
0.0625, 191848
0.0625, 191849
0.0625, 192678
0.0625, 192679
0.0625, 192684
0.0625, 192685
0.0625, 192690
0.0625, 192691
0.0625, 192696
0.0625, 192697
0.0625, 192710
0.0625, 192711
0.0625, 192716
0.0625, 192717
0.0625, 192722
0.0625, 192723
0.0625, 192728
0.0625, 192729
0.0625, 192805
0.0625, 192807
0.0625, 192812
0.0625, 192814
0.0625, 192817
0.0625, 192819
0.0625, 192824
0.0625, 192826
0.0625, 192837
0.0625, 192839
0.0625, 192844
0.0625, 192846
0.0625, 192849
0.0625, 192851
0.0625, 192856
0.0625, 192858
0.0625, 192933
0.0625, 192934
0.0625, 192941
0.0625, 192942
0.0625, 192945
0.0625, 192946
0.0625, 192953
0.0625, 192954
0.0625, 192965
0.0625, 192966
0.0625, 192973
0.0625, 192974
0.0625, 192977
0.0625, 192978
0.0625, 192985
0.0625, 192986
0.0625, 193573
0.0625, 193574
0.0625, 193581
0.0625, 193582
0.0625, 193585
0.0625, 193586
0.0625, 193593
0.0625, 193594
0.0625, 193605
0.0625, 193606
0.0625, 193613
0.0625, 193614
0.0625, 193617
0.0625, 193618
0.0625, 193625
0.0625, 193626
0.0625, 193701
0.0625, 193703
0.0625, 193708
0.0625, 193710
0.0625, 193713
0.0625, 193715
0.0625, 193720
0.0625, 193722
0.0625, 193733
0.0625, 193735
0.0625, 193740
0.0625, 193742
0.0625, 193745
0.0625, 193747
0.0625, 193752
0.0625, 193754
0.0625, 193830
0.0625, 193831
0.0625, 193836
0.0625, 193837
0.0625, 193842
0.0625, 193843
0.0625, 193848
0.0625, 193849
0.0625, 193862
0.0625, 193863
0.0625, 193868
0.0625, 193869
0.0625, 193874
0.0625, 193875
0.0625, 193880
0.0625, 193881
0.0625, 215462
0.0625, 215463
0.0625, 215466
0.0625, 215467
0.0625, 215476
0.0625, 215477
0.0625, 215480
0.0625, 215481
0.0625, 215494
0.0625, 215495
0.0625, 215498
0.0625, 215499
0.0625, 215508
0.0625, 215509
0.0625, 215512
0.0625, 215513
0.0625, 215843
0.0625, 215847
0.0625, 215850
0.0625, 215854
0.0625, 215857
0.0625, 215861
0.0625, 215864
0.0625, 215868
0.0625, 215875
0.0625, 215879
0.0625, 215882
0.0625, 215886
0.0625, 215889
0.0625, 215893
0.0625, 215896
0.0625, 215900
0.0625, 215971
0.0625, 215974
0.0625, 215979
0.0625, 215982
0.0625, 215985
0.0625, 215988
0.0625, 215993
0.0625, 215996
0.0625, 216003
0.0625, 216006
0.0625, 216011
0.0625, 216014
0.0625, 216017
0.0625, 216020
0.0625, 216025
0.0625, 216028
0.0625, 216355
0.0625, 216358
0.0625, 216363
0.0625, 216366
0.0625, 216369
0.0625, 216372
0.0625, 216377
0.0625, 216380
0.0625, 216387
0.0625, 216390
0.0625, 216395
0.0625, 216398
0.0625, 216401
0.0625, 216404
0.0625, 216409
0.0625, 216412
0.0625, 216483
0.0625, 216487
0.0625, 216490
0.0625, 216494
0.0625, 216497
0.0625, 216501
0.0625, 216504
0.0625, 216508
0.0625, 216515
0.0625, 216519
0.0625, 216522
0.0625, 216526
0.0625, 216529
0.0625, 216533
0.0625, 216536
0.0625, 216540
0.0625, 216870
0.0625, 216871
0.0625, 216874
0.0625, 216875
0.0625, 216884
0.0625, 216885
0.0625, 216888
0.0625, 216889
0.0625, 216902
0.0625, 216903
0.0625, 216906
0.0625, 216907
0.0625, 216916
0.0625, 216917
0.0625, 216920
0.0625, 216921
0.0625, 217494
0.0625, 217495
0.0625, 217498
0.0625, 217499
0.0625, 217524
0.0625, 217525
0.0625, 217528
0.0625, 217529
0.0625, 217542
0.0625, 217543
0.0625, 217546
0.0625, 217547
0.0625, 217572
0.0625, 217573
0.0625, 217576
0.0625, 217577
0.0625, 217875
0.0625, 217879
0.0625, 217882
0.0625, 217886
0.0625, 217905
0.0625, 217909
0.0625, 217912
0.0625, 217916
0.0625, 217923
0.0625, 217927
0.0625, 217930
0.0625, 217934
0.0625, 217953
0.0625, 217957
0.0625, 217960
0.0625, 217964
0.0625, 218003
0.0625, 218006
0.0625, 218011
0.0625, 218014
0.0625, 218033
0.0625, 218036
0.0625, 218041
0.0625, 218044
0.0625, 218051
0.0625, 218054
0.0625, 218059
0.0625, 218062
0.0625, 218081
0.0625, 218084
0.0625, 218089
0.0625, 218092
0.0625, 218387
0.0625, 218390
0.0625, 218395
0.0625, 218398
0.0625, 218417
0.0625, 218420
0.0625, 218425
0.0625, 218428
0.0625, 218435
0.0625, 218438
0.0625, 218443
0.0625, 218446
0.0625, 218465
0.0625, 218468
0.0625, 218473
0.0625, 218476
0.0625, 218515
0.0625, 218519
0.0625, 218522
0.0625, 218526
0.0625, 218545
0.0625, 218549
0.0625, 218552
0.0625, 218556
0.0625, 218563
0.0625, 218567
0.0625, 218570
0.0625, 218574
0.0625, 218593
0.0625, 218597
0.0625, 218600
0.0625, 218604
0.0625, 218902
0.0625, 218903
0.0625, 218906
0.0625, 218907
0.0625, 218932
0.0625, 218933
0.0625, 218936
0.0625, 218937
0.0625, 218950
0.0625, 218951
0.0625, 218954
0.0625, 218955
0.0625, 218980
0.0625, 218981
0.0625, 218984
0.0625, 218985
0.0625, 219286
0.0625, 219287
0.0625, 219290
0.0625, 219291
0.0625, 219302
0.0625, 219303
0.0625, 219306
0.0625, 219307
0.0625, 219348
0.0625, 219349
0.0625, 219352
0.0625, 219353
0.0625, 219364
0.0625, 219365
0.0625, 219368
0.0625, 219369
0.0625, 219667
0.0625, 219671
0.0625, 219674
0.0625, 219678
0.0625, 219683
0.0625, 219687
0.0625, 219690
0.0625, 219694
0.0625, 219729
0.0625, 219733
0.0625, 219736
0.0625, 219740
0.0625, 219745
0.0625, 219749
0.0625, 219752
0.0625, 219756
0.0625, 219795
0.0625, 219798
0.0625, 219803
0.0625, 219806
0.0625, 219811
0.0625, 219814
0.0625, 219819
0.0625, 219822
0.0625, 219857
0.0625, 219860
0.0625, 219865
0.0625, 219868
0.0625, 219873
0.0625, 219876
0.0625, 219881
0.0625, 219884
0.0625, 220179
0.0625, 220182
0.0625, 220187
0.0625, 220190
0.0625, 220195
0.0625, 220198
0.0625, 220203
0.0625, 220206
0.0625, 220241
0.0625, 220244
0.0625, 220249
0.0625, 220252
0.0625, 220257
0.0625, 220260
0.0625, 220265
0.0625, 220268
0.0625, 220307
0.0625, 220311
0.0625, 220314
0.0625, 220318
0.0625, 220323
0.0625, 220327
0.0625, 220330
0.0625, 220334
0.0625, 220369
0.0625, 220373
0.0625, 220376
0.0625, 220380
0.0625, 220385
0.0625, 220389
0.0625, 220392
0.0625, 220396
0.0625, 220694
0.0625, 220695
0.0625, 220698
0.0625, 220699
0.0625, 220710
0.0625, 220711
0.0625, 220714
0.0625, 220715
0.0625, 220756
0.0625, 220757
0.0625, 220760
0.0625, 220761
0.0625, 220772
0.0625, 220773
0.0625, 220776
0.0625, 220777
0.0625, 221590
0.0625, 221591
0.0625, 221594
0.0625, 221595
0.0625, 221606
0.0625, 221607
0.0625, 221610
0.0625, 221611
0.0625, 221652
0.0625, 221653
0.0625, 221656
0.0625, 221657
0.0625, 221668
0.0625, 221669
0.0625, 221672
0.0625, 221673
0.0625, 221971
0.0625, 221975
0.0625, 221978
0.0625, 221982
0.0625, 221987
0.0625, 221991
0.0625, 221994
0.0625, 221998
0.0625, 222033
0.0625, 222037
0.0625, 222040
0.0625, 222044
0.0625, 222049
0.0625, 222053
0.0625, 222056
0.0625, 222060
0.0625, 222099
0.0625, 222102
0.0625, 222107
0.0625, 222110
0.0625, 222115
0.0625, 222118
0.0625, 222123
0.0625, 222126
0.0625, 222161
0.0625, 222164
0.0625, 222169
0.0625, 222172
0.0625, 222177
0.0625, 222180
0.0625, 222185
0.0625, 222188
0.0625, 222483
0.0625, 222486
0.0625, 222491
0.0625, 222494
0.0625, 222499
0.0625, 222502
0.0625, 222507
0.0625, 222510
0.0625, 222545
0.0625, 222548
0.0625, 222553
0.0625, 222556
0.0625, 222561
0.0625, 222564
0.0625, 222569
0.0625, 222572
0.0625, 222611
0.0625, 222615
0.0625, 222618
0.0625, 222622
0.0625, 222627
0.0625, 222631
0.0625, 222634
0.0625, 222638
0.0625, 222673
0.0625, 222677
0.0625, 222680
0.0625, 222684
0.0625, 222689
0.0625, 222693
0.0625, 222696
0.0625, 222700
0.0625, 222998
0.0625, 222999
0.0625, 223002
0.0625, 223003
0.0625, 223014
0.0625, 223015
0.0625, 223018
0.0625, 223019
0.0625, 223060
0.0625, 223061
0.0625, 223064
0.0625, 223065
0.0625, 223076
0.0625, 223077
0.0625, 223080
0.0625, 223081
0.0625, 223382
0.0625, 223383
0.0625, 223386
0.0625, 223387
0.0625, 223412
0.0625, 223413
0.0625, 223416
0.0625, 223417
0.0625, 223430
0.0625, 223431
0.0625, 223434
0.0625, 223435
0.0625, 223460
0.0625, 223461
0.0625, 223464
0.0625, 223465
0.0625, 223763
0.0625, 223767
