4.31583728752e-05, 0
8.63167457503e-05, 7
0.001953125, 83
4.31583728752e-05, 4194304
8.63167457503e-05, 4194309
0.001953125, 4194315
4.31583728752e-05, 8388608
8.63167457503e-05, 8388611
0.001953125, 8388621
4.31583728752e-05, 12582912
8.63167457503e-05, 12582913
0.001953125, 12582932
2.15791864376e-05, 16777216
4.31583728752e-05, 16777222
0.0009765625, 16777234
2.15791864376e-05, 20971520
0.0009765625, 20971522
0.00390625, 12583151
2.15791864376e-05, 25165824
4.31583728752e-05, 25165826
0.0009765625, 25165828
4.31583728752e-05, 29360128
0.0009765625, 29360148
0.001953125, 20971830
0.001953125, 25166006
0.00390625, 8389311
0.001953125, 29360294
0.00390625, 4195135
0.001953125, 16778550
0.00390625, 1911
0.0181648561858, 4465234
0.0181648561858, 8659540
0.0181648561858, 12899174
0.0363297123716, 12900842
0.0363297123716, 4611831
0.0181648561858, 29975862
0.0181648561858, 569947
0.0363297123716, 8997630
$\m
